payers_name,payer_edrpou,amount,recipt_name,recipt_edrpou,trans_date,payment_details
"ДО ""Комбінат ""Айстра""",14373259,4793.4,"Науково-виробнича компанія ""Укрекопром",39624900,2021-12-29,"1203020;2240;послуги з переве-ня, збері-ня, утиліз-ї відходів(ламп,спецодягу,масла);дог.№ 5251 від 02.12.2021, акт № 8312 від 21.12.2021;ПДВ 798,90."
"ДУ ""Чернігівський ОЦКПХ МОЗ""",38509742,7704,ТОВ Укрекопром,39624900,2021-12-29,"2301040;2240;за знешкодження засобiв iндив. захисту;згiдно акту №8356 вiд 24.12.2021, договору №4143 вiд 04.06.2021;ПДВ 1284,00."
"КНП КОР""Київ. обл.центр служби крові""",01992376,3959.24,"ТОВ НВК ""Укрекопром""",39624900,2021-12-29,"0712152; 2610; за послуги із збир.,зберіг.,перевез. та обр.шляхом знеш.небезп.відходів; дог.від 15.02.2021 №33,а.н.п.від 06.12.2021 №7575; в т.ч.ПДВ 659,87."
"КНП КОР""Київ. обл.центр служби крові""",01992376,4511.2,"ТОВ НВК ""Укрекопром""",39624900,2021-12-29,"0712152; 2610; за послуги із збир.,зберіг.,перевез. та обр.шляхом знеш.небезп.відходів; дог.від 09.12.2021 №5410/170,а.н.п.від 09.12.2021 №7652; в т.ч.ПДВ 751,8"
Обл. бюро судово-медичної експертизи,02009703,2700,"ТОВ""науково-вир комп ""Укрекопром""",39624900,2021-12-29,"0712151;2282; За утилiзацiю бiолог. вiдходiв; зг акта №8502 вiд 23.12.21; до угоди №5465 вiд 23.12.21;в т.ч.ПДВ-450,00"
"ДУ ""ТМО МВС України по місту Києву""",37027405,1044,"ТОВ""НВК""Укрекопром""",39624900,2021-12-03,"1001050;2240; послуги з перевезення та забезпечення знешкодження медичних відходів; дог. СП-105/03 від 30.03.2021, акт 7031 від 30.11.2021; в т. ч. ПДВ-174,00."
"ДУ ""ТМО МВС України по місту Києву""",37027405,2714.4,"ТОВ""НВК""Укрекопром""",39624900,2021-12-03,"1001050;2240; послуги з перевезення та забезпечення знешкодження медичних відходів; дог. СП-105/03 від 30.03.2021, акт 7029 від 30.11.2021; в т. ч. ПДВ-452,40."
"УКВ ""Автотранспортне господарство ОМВ""",23211567,2385,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-14,"0217450;2240;За посл.з поводж.з безпечн.та небезп.вiдход.за 4кв2021р;Акт викон.робiт/над.посл.7613в10.12.21р.Дог.3860 в26.02.21р.ДУ1в26.02.21р;у т.ч.ПДВ-397,50."
КНП Великобурлуцька центральна лікарня,02002948,3935,"ТОВ ""НВК"" Укрекопром""",39624900,2021-12-15,"0112010;2610;За послуги (збирання,оброблення,знешкодження,видалення клiнiчних вiдходiв).;дог №2585 вiд 01.12.2021р.,акт №7604 вiд 14.12.2021р.;ПДВ-1018,70."
"ДУ ""ТМО МВС України по місту Києву""",37027405,1774.8,"ТОВ""НВК""Укрекопром""",39624900,2021-12-20,"1001050;2240; послуги з перевезення та забезпечення знешкодження медичних відходів; дог. СП-105/03 від 30.03.2021, акт 7433 від 14.12.2021; в т. ч. ПДВ-295,80."
ВК Святошинської РДА,37498578,1156.2,"ТОВ ""НВК "" Укрекопром """,39624900,2021-12-20,"4711080;2240;опл за послуги утилiзацiї ламп дог  №1/21/72 вiд 23.11.21 акт №7621 вiд 08.12.2021  шк8;в т.ч.ПДВ-192,70"
ВК Святошинської РДА,37498578,2205,"ТОВ ""НВК "" Укрекопром """,39624900,2021-12-20,"4711080;2240;опл за послуги утилiзацiї ламп дог  №1/21/72 вiд 23.11.21 акт №7618 вiд 08.12.2021  шк23;в т.ч.ПДВ-367,50"
ВК Святошинської РДА,37498578,1042.2,"ТОВ ""НВК "" Укрекопром """,39624900,2021-12-20,"4711080;2240;опл за послуги утилiзацiї ламп дог  №1/21/72 вiд 23.11.21 акт №7619 вiд 08.12.2021  шк29;в т.ч.ПДВ-173,70"
ВК Святошинської РДА,37498578,1485,"ТОВ ""НВК "" Укрекопром """,39624900,2021-12-20,"4711080;2240;опл за послуги утилiзацiї ламп дог  №1/21/72 вiд 23.11.21 акт №7573 вiд 08.12.2021  шк22;в т.ч.ПДВ-247,50"
"КНП ""МКІЛ"" ОМР",01999023,36972,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-29,"0712020;2610;Опл.посл.зi збир.перев.обр.,знешк.небезп.вiдходiв.;д.4523/2/28.12.21;зг.акту н.п.8605/28.12.21;ПДВ-6162,00 грн."
Виконком Чорноморської міськради,04057043,22500,"ТОВ НВК ""УКРЕКОПРОМ""",39624900,2021-12-29,"0218340;2240;посл.по вивез. вiдпр.батарейок та контейн.вiд фарм.преп.Код ДК 021:2015 90520000-8;Акт 7873 вiд 22.12.21р.Дог.38 вiд 28.04.21р.;в т.ч.ПДВ-3750,00"
"КП ""Ладижинська міська лікарня""",41758238,3830.7,"ТОВ ""НВК""Укрекопром""",39624900,2021-12-29,"0112010;2610;за поводження з безпечними та небезпечними вiдходами;  дог.№4221/256 вiд 13.05.2021р., акт № 8335 вiд 23.12.2021р.; ПДВ-638,45"
Кам'янець-Подільський НРЦ,23827890,3027.6,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-29,"0611025; 2240; за послуги з орг.утилiзацiї та видалення вiдпр.люм.ламп; акт над. послуг №7809вiд 24.12.2021р. договiр №3630 вiд 17.02.2021р.; В т.ч. ПДВ-504,60."
В/ч А2923,14303595,4059,"ТОВ ""НВК  ""УКРЕКОПРОМ""",39624900,2021-12-03,"2101020;2240;послуги із збирання, зберігання, перевезення та оброб. небезпечних відходів (мед. та біолог.) 120/24;акт №6895 від 02.12.21 та дог. №43/21 від 09.0"
"КП ""ВОЦСК""",01982867,8250,"ТзОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-09,"0712060;2610; за послуги зі збир.,перевез.,обробл.,знешкодж., ввидалення клін.відходів; акт №6091 від 06.12.2021,дог. №5223 від 06.12.2021; в т.ч.ПДВ-1375,00."
КНП Великобурлуцька центральна лікарня,02002948,2177.2,"ТОВ ""НВК"" Укрекопром""",39624900,2021-12-15,"0112010;2610;За послуги (збирання,оброблення,знешкодження,видалення клiнiчних вiдходiв).;дог №2585 вiд 01.12.2021р.,акт №7604 вiд 14.12.2021р.;ПДВ-1018,70."
"ДНУ ""НПЦ ПКМ"" ДУС",05415786,6355.08,"ТОВ""НАУКОВО-ВИРОБНИЧА КОМПАНIЯ""УКРЕКОП",39624900,2021-12-16,"0301170;2240; знешкодження клiнiчних та подiбних їм вiдходiв (мед.вiдходи); дог.№260/К вiд 26.08.2021р. акт № 7804 вiд 13.12.2021р.в т.ч.ПДВ- 1059,18 covid-19"
"ДУ ""ТМО МВСУ по Чернівецькій області""",08734606,13020,"ТОВ""НВК""Укрекопром""",39624900,2021-12-29,"1001050;2240;збир.,пер.,оброб.,знеш.вид.  клін. та под.їм відх.(зас.інд.зах,с,голки) .акту н/п №8241 від 22.12.21 дог№3876/42 від 12.03.21;пдв-2170,00"
ЛМНУ ім.Данила Галицького,02010793,1560,"ТзОВ ""НВК ""Укрекопром""",39624900,2021-12-03,"2301200;2240;опл.за посл.утилiз.небез.вiдходiв ;рах.№7317 вiд 01.12.21р.,акт.№7292 вiд 01.12.21р.дог.№1081 вiд 11.10.21р.;В т.ч. ПДВ-260,00грн."
Удобненський ЗЗСО І-ІІІ ступенів,34169287,3000,"ТОВ НВК ""УКРЕКОПРОМ""",39624900,2021-12-09,"0611021;2240;за послуги знешкодження клiнiчних вiдходiв; акт №4789 вiд 07.12.21р. дог. №4941 вiд 14.09.21р., дод. угода №1 вiд 07.12.21р.;ПДВ 500,00."
Прикарпат. центр репродукції людини,19400512,4710,"ТзОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-10,"2301110;2240;Опл.за посл.iз збирання,перевез. обробл.та знешкодж.небезпечних вiдходiв;акт№6212 вiд 08.12.2021р.,уг№5011 вiд 08.12.2021р.;В т.ч.ПДВ-785,00грн."
"КНП ""П'ятихатська ЦМЛ"" ПМР",01989088,3814.8,"ТОВ""Науково-виробнича компанiя""УКРЕКОП",39624900,2021-12-28,"0222010;2610;оплата за  за вивiз бiологiчних вiдходiв.;зг.дог.№5411 вiд 16.12.2021р.,акту.№8373 вiд 23.12.2021р.;в т.ч. ПДВ-635.80.."
"КНП ВСР ""Володарський ЦПМСД""",38416475,8820,"ТзОВ ""НВК""УКРЕКОПРОМ""",39624900,2021-12-28,"0112152;2610;за утил.бiол.вiдходiв;зг.акт.№7983 вiд 23.12.2021р.;зг.дог.№5463 вiд 23.12.2021р.; в т.ч.ПДВ-1470,00"
ЛМНУ ім.Данила Галицького,02010793,12614.4,"ТзОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-03,"2301020;2281;посл. у сферi поводж.з небезп.вiдходами;рах.7319,акт 7295 02.12.21.Д.1079 07.10.21;в т.ч.ПДВ-2102,40"
"НДСЛ ""ОХМАТДИТ"" МОЗ",01994089,13046.7,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-03,"2301110;2240;за послуги у сферi поводж.з радiоакт.,токсичн.,мед.та небезп.вiдх.;зг дог. 09/11/10 вiд 09.11.2021р; акт 7114 вiд 01.12.2021р.;в т.ч.ПДВ-2174,45."
"НДСЛ ""ОХМАТДИТ"" МОЗ",01994089,16121.4,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-03,"2301110;2240;за послуги у сферi поводж.з радiоакт.,токсичн.,мед.та небезп.вiдх.;зг дог. 09/11/10 вiд 09.11.2021р; акт 7090 вiд 01.12.2021р.;в т.ч.ПДВ-2686,90."
"НДСЛ ""ОХМАТДИТ"" МОЗ",01994089,13046.7,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-03,"2301110;2240;за послуги у сферi поводж.з радiоакт.,токсичн.,мед.та небезп.вiдх.;зг дог. 09/11/10 вiд 09.11.2021р; акт 7139 вiд 01.12.2021р.;в т.ч.ПДВ-2174,45."
Монастириська РДЛВМ,00704636,2400,"ТзОВ""Науково-виробнича компанiя Укрпро",39624900,2021-12-07,"1209030;2240;за послуги з збирання, знешкодження клiнiчних та подiбних їм вiдходiв;зг.акту№7213 вiд03.12.2021 дог.№3877 вiд 16.03.2021;ПДВ-400,00."
ВМКЦ ЗР,08160677,21000,"ТзОВ ""НВП""Укрекопром""",39624900,2021-12-07,"2101020;2240;за посл.з поводж.з безп.i небезп.мед.вiдход;дог.№5213 вiд 16.11.21р., рах.№7306та акт№7277 вiд 01.12.21р.;ПДВ-3500,00."
"КНП ""Сокирянська  лікарня""",02005852,16664.33,"ТОВ ""Укрекопром""",39624900,2021-12-09,"0112010;2610; За послуги поводження. з мед. відход;зг.акту н/п7219 від 08.12.2021р.та дог.5338/566 від 08.12.21р.Втч ПДВ-2777,39грн.."
ЛМНУ ім.Данила Галицького,02010793,1560,"ТзОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-10,"2301020;2281;посл.у сферi поводж.з небезп.вiдходами;рах.7317,акт 7292 09.12.21.Д.1079 07.10.21;в т.ч.ПДВ-260,00"
"КНП ""ЦПМСД"" Христинівської міськ. ради",39028882,7854,"ТОВ""НВК""Укрекопром""",39624900,2021-12-15,"0212111; 2610; 2240 За послуги вивез. клiнiчних вiдходiв у груднi 2021р.; дог.№4166 вiд 10.12.21р., АВР №7650 вiд 13.12.21р.;в т.ч. ПДВ-1309,00 грн.."
"КНП ""1-а міська поліклініка м.Львова""",01984276,700,"ТзОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-16,"0718340;2610; Утилiзацiя люмiнiсцентних ламп; АНП№7098 вiд15.12.21,рах№7114 вiд 15.12.21р,дог№5032 вiд14.12.21р; ПДВ-116,67"
"ЗДО ""Оленка"" Маяківської с/р",37260729,3000,"ТОВ ""Науково-вироб. комп. ""Укрекопром""",39624900,2021-12-16,"0611010;2240;за посл.зi збир.,знеш.вiдх.зас.iндивiд.зах;акт№4565вiд13.12.2021р.,рах№4523вiд13.21р.дог.№29073735вiд25.08.2021р.Д.у.№1вiд13.12.21р.;ПДВ-500,00."
"ЗДО ""Перлинка""",37524010,3000,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-16,"0611010;2240;за пос.з вив.вiдх.iз шкiд.реч.,зб.вид.неток.реч.;акт над.пос.№5039 вiд 13.12.21р.рах.№5008 вiд 13.12.21р дог.№4981 вiд 13.09.21р.;в т.ч.ПДВ-500,00."
"ДУ ""Укр. НДІ МР ТА К МОЗ України""",02012125,1131,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-17,"2301020;2281;за послуг.у сфер.поводж.з радіакт.,токс.,медич.відход.; зг. акт№7694-15.12.21р., дог.№4002-15.12.21р.;у т.ч .ПДВ 188,50."
"КНП ""Острожецька районна лікарня""",02000056,3600,"ТзОВ""НАУК.-ВИРОБНИЧА КОМП.""УКРЕКОПРОМ""",39624900,2021-12-28,0112010;2610;послуги з знешкодження клiнiчних  та небезпечних вiдходiв; Акт№7682 вiд 21.12.2021р.дог.№5135 вiд 21.12.2021р; в т.ч. ПДВ-600.
"КНП""ЦПМСД""Велимченської сільської ради",42268651,2580,"ТОВ ""НВК""Укрекопром""",39624900,2021-12-28,"0112111;2610;За посл.зi збирання вiдходiв;зг акт.вик.роб.№7893вiд 20.12.2021р.по дог.№5098вiд 17.12.2021р;зг.плану використань;в т.ч ПДВ-430,00 грн."
"КНП ""Таїровський КДЦ""",43060644,885,"ТОВ""УКРЕКОПРОМ""",39624900,2021-12-28,"0112111;2610;(2275)послуга зi збирання вiдходiв;згiдно дог.3479вiд 18.02.2021р.,акт №7594 вiд 24.12.2021р.; в т.ч ПДВ 147,50."
ОДЕСЬКЕ МВ УВД ФССУ В ОД.ОБЛ.,41844610,2069.3,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-28,Фін.страх.для надання заст. особам мат.забез. з ТВП зг. заяви№xxxx 17.11.xxxx;КЕКВxxxx; без ПДВ ЗРВ 01
"ДЗ""ССС Сонячний (м.Одеса) МОЗ України""",01982079,504,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-28,"2301180;2240;О.посл.зі зб,перев.,обр.,знешк.вид.клін.та под.їм відх.(гол.шпр.вата,бинт,перев.мат);Д4821-03.08.21,д/у1-22.12.21акт н.п.№8159 -24.12.21;ПДВ-84,00."
"КП""Київміськсвітло""",03360905,31910.34,"ТОВ ""НВК""Укрекопром""",39624900,2021-12-28,"1917442; 2610; оплата за послуги перевезення,зберiгання,утилiзацiї небезп.вiдходiв; договiр№904вiд09.04.2021р. та акт№8160вiд20.12.2021р.; у тчПДВ5318,39грн."
"КНП  ""Лохвицький ЦПМСД""",37953735,1500,"ТОВ""наук.-вироб. комп.""УКРЕКОПРОМ""",39624900,2021-12-09,"0212111;2610; Сплата послуг з перевезення i знешкодження вiдходiв, акт№6581 вiд 08.12.2021р.дог. №4193вiд 22.04.21р.в т.ч. ПДВ.-250,00грн."
"ДУ ""Чернігівський ОЦКПХ МОЗ""",38509742,5520,ТОВ Укрекопром,39624900,2021-12-10,"2301040;2240;за знешкодження засобiв iндив. захисту;згiдно акту №7121 вiд 07.12.2021, договору №4143 вiд 04.06.2021;ПДВ 920,00."
Департамент ФЕІ СМР,02315854,903,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-10,"3710160;2240; опл. послуг зi збир.,перев.,органiз.утилiз.та видал. вiдпр.ламп; зг.дог.№5261 вiд 17.11.21р.,акт над.посл.№6998 вiд07.12.21р.;В т.ч.ПДВ 150,50грн."
Одеський геріатричний будинок-інтернат,03189096,1052.5,"ТОВ ""НВК""Укрекопром""",39624900,2021-12-14,"0813102;2240;спл. за посл. зі збир.,оброб.,знешк.,вид.,утил.та перевез. відходів; зг.акту над.пос. №7615 від 13.12.21та зг.дог.4045 від 30.03.2021;ПДВ  175,42."
"КНП ФМР ""ФМЦПМСД""",01107935,5400,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-15,"0212111;2610;Перевезення та утилiзацiя перев'язувальних матерiалiв; Договiр №5004 вiд 16.09.2021, акт №7398 вiд 09.12.2021; ПДВ 900,00."
"КНП ""Березівський міський ЦПМСД""",38822156,6000,"ТОВ ""НАУКОВО-ВИРОБНИЧА КОМПАНIЯ ""УКРЕК",39624900,2021-12-16,"0112111;2610;за утилiзацiю;зг.дог.№5444 вiд 15.12.21р., зг.акту №7826 вiд 15.12.21р. ;в т.ч.ПДВ-1000,00"
***18126,33240845,8694,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-24,"2240;посл.з утіліз.люмінес.ламп;дог.472/21 від 13.05.2021, акт 8101  від 17.12.2021;ПДВ -1449,00"
"НДСЛ ""ОХМАТДИТ"" МОЗ",01994089,8376.48,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-24,"2301110;2240;за послуги у сферi поводж.з радiоакт.,токсич.,мед.та небезп.вiдходами;зг дог.09/11/10 вiд 09.11.2021р; акт 8098 вiд 23.12.2021р.;в т.ч.ПДВ-1396,08."
"ДУ""Інститут спадкової патології НАМНУ""",02012065,3000,"ТзОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-24,"6561060;2240;за  збир,перев.обробл.утил.мед.вiдходiв акт №8077 рах.№8122 23.12.21 Дог.№5361 22.12.21р.;в т.ч.ПДВ-500,00"
"ДУ ""Івано-Франківський ОЦКПХ МОЗ""",38331800,1080,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-28,"2301040;2240;За послуги перевезення,знешкодження,утилiзацiю;з-но акта 8508 вiд 24.12.21р.до уг.4001 вiд 22.03.21р.;в т.ч.ПДВ-180.00."
"КНП КОР""Київ. обл.центр служби крові""",01992376,9133.6,"ТОВ НВК ""Укрекопром""",39624900,2021-12-02,"0712152; 2610; за послуги із збир.,зберіг.,перевез. та обр.шляхом знеш.небезп.відходів; дог.від 15.02.2021 №33,а.н.п.від 04.11.2021 №6340; в т.ч.ПДВ 1522,27."
ГУС в Одеській області,02361819,8436.36,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-20,"0414010;2240;за посл.зі збир.,обробл.,знешк.,організ.утіліз.відпр.акум.бат.,мед.масок.у12.21;акт над.посл.№7823від17.12.2021,дог№5442від13.12.21р.;ПДВ-1406,06."
"КНП ""Київська стоматологія""",42376659,10500,"ТОВ ""НВК""Укрекопром""",39624900,2021-12-20,"0712100;2610;Оплата за утилізацію люмінісцентних ламп;дог.№ 100 від 17.11.2021, акт № 7998 від 17.12.2021;в т.ч.ПДВ - 1750,00."
ОДЕСЬКЕ МВ УВД ФССУ В ОД.ОБЛ.,41844610,831.15,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-20,Фін.страх.для надання заст. особам мат.забез. з ТВП зг. заяви№xxxx 27.10.xxxx;КЕКВxxxx; без ПДВ ЗРВ 01
МЦШР ДСНС України,33219415,2289,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-24,"1006280;2240;за послуги зi збиран.,перевез.,обробл.,знешкод.та утил.вiдпр.ламп та клiнiч.вiдходход; акт8349вiд 22.12.21Дог.5503/459вiд22.12.21в т.ч.ПДВ-381,50"
"КНП""ЦПМСД""Баришівської СР Київської об",38467886,4879.2,"ТОВ ""НВК""УКРЕКОПРОМ""",39624900,2021-12-24,"0212111;2610;за послуги зi збир.,перев.,оброб.вiдходiв;згiдно дог.№4717 вiд 22.12.2021р.,дод.уг.№1 вiд 22.12.21р.;акт №8141 вiд 22.12.2021р.;ПДВ-813,20"
"КЗ ЛОР ""Розділ.дитяч.будинок-інтернат""",25551445,3000,"ТЗОВ""НАУК.-ВИРОБ.КОМ.""УКРЕКОПРОМ""",39624900,2021-12-24,0813101;2240;оплата послуг  поводження з вiдходами;зг. акту №7719 вiд 09.12.2021 та уг. №3828 вiд 05.04.2021;ПДВ-500.00.
КЗ ЛОР ЛОБСМЕ,01996616,9900,ТзОВ НВК ''УКРЕКОПРОМ'',39624900,2021-12-24,"0712151;2282;за поводження з небезпечними вiдходами;уг.4745-2240/30.07.21р.,дод.уг.1/22.12.21р.,рах.7681/22.12.21р.,акт 7654/22.12.21р.;ПДВ-1650,00."
"КНП ""6-а МП м.Львова""",01996674,1994.4,"ТзОВ""Науков.-Виробн.Комп.""УКРЕКОПРОМ""",39624900,2021-12-24,"0718340;2610;опл.за збиран.перевезен.,обробл.,знешкодж.,утилiз.та видал.люмiнiсц.ламп;рах.№8431,акт№8378вiд22.12.21р.Дог.№5194вiд26.11.2021р.;ПДВ-332,40грн."
ПМРУ Міністерства юстиції  (м. Одеса),43315529,83593.56,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-24,"3601010;2240;посл з утил конфіск. майна за вик пров; рах5675 Акт 5694 від 20.12.21 Дог232 /21 від05.05.21ду1 від 20.12.21 одеса двс.;втчПДВ13932,26грн."
БДБІ,03190610,780,"НВК ""Укрекопром""",39624900,2021-12-15,"0813101;2240;послуга зi збир.та утилiз.систем. блок.та iн..;акт надання послуг  №2482 вiд 10.12.2021р., Договiр №4321 вiд 07.06.2021р.; в т.ч. ПДВ-130,00."
"НДСЛ ""ОХМАТДИТ"" МОЗ",01994089,10221.3,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-17,"2301110;2240;за послуги у сферi поводж.з радiоакт.,токс.,мед.та небезп.вiдходами;зг дог. 09/11/10вiд 09.11.2021р; акт 7684 вiд 13.12.2021р.;в т.ч.ПДВ-1703,55."
"НДСЛ ""ОХМАТДИТ"" МОЗ",01994089,7728.3,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-17,"2301110;2240;за послуги у сферi поводж.з радiоакт.,токсичн.,мед.та небезп.вiдход.;зг дог. 09/11/10 вiд 09.11.2021р; акт 7784 вiд 15.12.2021р.;в т.ч.ПДВ-1288,05."
"КНП ""1-а міська поліклініка м.Львова""",01984276,140,"ТзОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-17,"0718340;2610; Утилiзацiя люмiнiсцентних ламп; АНП№7098 вiд15.12.21,рах№7114 вiд 15.12.21р,дог№5032 вiд14.12.21р; ПДВ-23,33"
"КНП ""КМЦК""",42427142,1170,"ТОВ ""НВК""УКРЕКОПРОМ""",39624900,2021-12-20,"0712060; 2610; ;Опл. за  послуги перевезення та знишення біовідходів; дог.від 13.04.2021 №13.1/04.21,а.н.п.від 10.12.2021 №7331; в т.ч.ПДВ 195,00."
"КНП ""КМЦК""",42427142,936,"ТОВ ""НВК""УКРЕКОПРОМ""",39624900,2021-12-20,"0712060; 2610; ;Опл. за  послуги перевезення та знишення біовідходів; дог.від 13.04.2021 №13.1/04.21,а.н.п.від 10.12.2021 №7018; в т.ч.ПДВ 156,00."
"КНП ""КМЦК""",42427142,1000,"ТОВ ""НВК""УКРЕКОПРОМ""",39624900,2021-12-20,"0712060; 2610; ;Опл. за  послуги перевезення та знишення біовідходів; дог.від 19.07.2021 №19/07,а.н.п.від 10.12.2021 №7330; в т.ч.ПДВ 166,67."
ГУ ДПС у Чернігівській області,44094124,7609.44,"ТОВ ""НВК""Укрекопром""",39624900,2021-12-24,"3507010;2240;Опл.за посл.перевез.та утиліз.люмінісц.ламп;Дог.№137 від 02.12.2021р.,акт №8327 від 21.12.2021р.;ПДВ 1268,24."
В/ч А3122,07881676,5647.32,"ТОВ ""НАУКОВО-ВИРОБНИЧА КОМПАНIЯ ""УКРЕК",39624900,2021-12-24,"2101020;2240;послуги зутилiзацiї мед.вiдход.;по акту №8424 вiд22.12.21  згiдно дог. №15 вiд 15.03.21в т.ч.ПДВ=941,22"
"ДУ ""Чернівецький ОЦКПХ МОЗ""",38453009,52200,"ТОВ НВК ""Укрекопром""",39624900,2021-12-24,"2301040;2240;опл.за трансп.прийм.,збер.та знеш.,утил.відход. ;зг.дог.№169від 20.12.21., акт №8379 від 23.12.21р.;ПДВ-8700,00грн."
ПТУ №46 с.Лазірки,02546938,2308.8,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-24,"0611091;2240;за послуги зі збирання,оброблення,знешкодження,перевезення відходів;дог.№5055від05.10.2021р.акт8394від23.12.2021;ПДВ-384,80."
Сумська філія ХНУВС,25576037,2208,"ТОВ""НВК""Укрекопром""",39624900,2021-12-02,"1001080;2240;Опл.за посл. зі збир.,перев., обр.,знеш., орг.утил., видал.відпр. люмін.ламп;д.№5256 16.11.21, акт(над.пос.)№7000 від 01.12.21;в т.ч.ПДВ 368,00."
"КНП ""Каховський МЦПМСД""",38740016,5520,"ТОВ  ""НВК""Укрекопром""",39624900,2021-12-06,"0212111;2610;утилiзацiя медичних вiдходiв;дог.№3819 вiд 09.03.21р.;рах.№7218 вiд 02.12.21р.;акт№7192 вiд 02.12.21р.;в т.ч. ПДВ-920,00."
"КНП ""Таїровський КДЦ""",43060644,945,"ТОВ""УКРЕКОПРОМ""",39624900,2021-12-08,"0112111;2610;(2275)послуга зi збирання вiдходiв;згiдно дог.№3479вiд 18.02.2021р.,акт №6923 вiд 07.12.2021р.; у т.чПДВ-157.50."
Управл.гуман.політики Таїровської с/р,42963923,1121.65,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-08,"0611010;2240;за послуги з перевезення та збирання вiдходiв;дог. № 3792 вiд 02.03.2021р.,акт № 7026 вiд 07.12.2021р.;у т.ч. ПДВ 186,94 грн."
Управл.гуман.політики Таїровської с/р,42963923,400,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-08,"0611010;2240;за послуги з перевезення та збирання вiдходiв;дог. № 4305 вiд 20.05.2021р.,акт № 7028 вiд 07.12.2021р.;у т.ч. ПДВ 66,67 грн."
Управл.гуман.політики Таїровської с/р,42963923,300,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-08,"0614060;2240;за послуги з перевезення та збирання вiдходiв;дог. № 4305 вiд 20.05.2021р.,акт № 7028 вiд 07.12.2021р.;у т.ч. ПДВ 50,00 грн."
Вінницький НДЕКЦ МВС,24525055,4308,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-13,"1001050;2240;За посл.із збир.,зберіг. та обробл. небезп. відходів;дог.№255  від15.11.21,акт№7082 від 10.12.21;в т.ч. ПДВ-718,00."
"КП ""ПЦМСРД"" ДОР""",01985274,1000,"ТОВ ""Науково-виробнича компанія ""Укрек",39624900,2021-12-20,"0712020;2610;Оплата за послуги зі збир. оброб.знешк.видал. клініч. та подіб відходів;дог.№4283 від 19.05.21;акт №7703 від 15.12.21;В т.ч. ПДВ-166,67 грн."
Прикарпат. центр репродукції людини,19400512,3240,"ТзОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-20,"2301110;2240;Опл.за посл.iз збирання,перевез. обробл.та знешкодж.небезпечних вiдходiв;акт№7671 вiд 17.12.2021р.,уг№5011 вiд 08.12.2021р.;В т.ч.ПДВ-540,00грн."
Чернівецький нац. універ. Ю.Федьковича,02071240,6795,"ТОВ ""НВК""Укрекопром""",39624900,2021-12-23,"2201160;2282;За  збир.,перев.,обр.,знешк.,утиліз. відп.ламп;зг.акт.8148 від 22.12.21р.;зг.дог.5438 від 22.12.21р.;в т.ч.ПДВ- 1132,50грн"
"ДУ ""Львівський ОЦКПХ МОЗ""",38501853,7027.02,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-23,"2301040;2240;посл.з поводження з медичн.небезпечн.відходами;дог.№ 9052 12.03.2021,Р№8025 22.12.2021,акт № 7989 22.12.2021;ПДВ - 1171,17."
"ЛВПДУ ""ЛЦназалізничномутранспорті МОЗУ",38547552,3200,"НВП ""УКРЕКОПРОМ""",39624900,2021-12-23,"2301040; 2240; за послуги у сферi з поводження з небезпечними вiдходами; акт №8174 вiд 15.12.21р., дог.№5327 вiд 01.12.21р; В т.ч.ПДВ-533,33;"
