payers_name,payer_edrpou,amount,recipt_name,recipt_edrpou,trans_date,payment_details
Адміністрація Центрального району,05410576,134280,"ТОВ""Карс Клінінг""",37758876,2019-08-29,"4316030;2240;опл.за мех.волог.приб.доріг у 08.19р.;зг.д.18в.11.02.19р.,та рах.136, акт22в.22.08.19р;ПДВ-22380,00."
Адміністрація Центрального району,05410576,199680,"ТОВ""Карс Клінінг""",37758876,2019-08-29,"4316014;2240;опл.за лікв.несанк.звалищ ручн.спос.за 08.19р;згД.15в.11.02.19р.д.у.1в.19.02.19 та р.139акт14в.22.08.19р.;ПДВ-33280,00."
Адміністрація Заводського району,05410599,201038.76,"ТОВ ""Карс Клінінг""",37758876,2019-08-29,"4016030;2240;за приб.та підміт.вул.,забезп.механ.вак.приб.доріг.у 07.19р;акт.№15/16.08.19,рах.№126/16.08.19, дог.№021/30.01.19; ПДВ-33506,46."
Адміністрація Корабельного району,05410607,165634.08,ТОВ КАРС КЛІНІНГ,37758876,2019-08-23,"4116030;2240;Опл.за посл. з приб. та підм. вул.(мех.вак.при.дор.) у 07-08.19;д.427 28.12.18,р.137 19.08.19,а.09 19.08.19;ПДВ-27605,68."
Адміністрація Корабельного району,05410607,44133.6,ТОВ КАРС КЛІНІНГ,37758876,2019-08-23,"4116030;2240;Опл.за посл. з приб. та підм. вул.(мех.вол.приб.дор.) у 07-08.19;д.427 28.12.18,р.138 19.08.19,а.10 19.08.19;ПДВ-7355,60."
Адміністрація Заводського району,05410599,147973.8,"ТОВ ""Карс Клінінг""",37758876,2019-09-10,"4016030;2240;за приб.та підміт.вул.,забезп.механ.вак.приб.доріг.у 08.19р;акт.№18/03.09.19,рах.№131/03.09.19, дог.№021/30.01.19; ПДВ-24662,30."
Адміністрація Центрального району,05410576,662131.65,"ТОВ""Карс Клінінг""",37758876,2019-09-19,"4316030;2240;опл.за мех.приб.доріг у 08.19р.;зг.д.18в.11.02.19р.,та рах.143, акт24в.05.09.19р;ПДВ-110355,28."
Адміністрація Центрального району,05410576,112045.5,"ТОВ""Карс Клінінг""",37758876,2019-09-19,"4316030;2240;опл.за мех.волог.приб.доріг у 08.19р.;зг.д.18в.11.02.19р.,та рах.142, акт23в.05.09.19р;ПДВ-18674,25."
Адміністрація Заводського району,05410599,143801.4,"ТОВ ""Карс Клінінг""",37758876,2019-09-06,"4016030;2240;за приб.та підміт.вул.,забезп.механ.вак.приб.доріг.у 07.19р;акт.№16/02.09.19,рах.№125/02.09.19, дог.№021/30.01.19; ПДВ-23966,90."
Адміністрація Інгульського району,05410582,163238.4,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-09-06,"4216014;2240;лiквiд.стих.звал.ручн. та мех.способ. 16.08-29.08.19; р.146-03.09.19, акт 25-03.09.19, Д.283 -29.10.18,  Д/У 1-06.02.19 ; ПДВ 27206,40."
Адміністрація Інгульського району,05410582,100156.01,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-09-05,"4216030;2240;мех. вологе приб. проїдж. част.дор.16.08-31.08.19; рах.145-02.09.19,акт 16-02.09.19,дог.302-05.11.18, Д/У 1-06.02.2019;ПДВ 16692,67."
Адміністрація Інгульського району,05410582,334222.5,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-09-05,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.16.08-31.08.19; рах.144-02.09.19,акт 15-02.09.19,дог.302-05.11.18, Д/У 1-06.02.2019;ПДВ 55703,75."
Адміністрація Центрального району,05410576,35712,"ТОВ""Карс Клінінг""",37758876,2019-09-17,"4316014;2240;опл.за лікв.несанк.звалищ ручн.спос.за 08.19р;згД.15в.11.02.19р.д.у.1в.19.02.19 та р.149акт15в.05.09.19р.;ПДВ-5952,00."
Адміністрація Центрального району,05410576,173268,"ТОВ""Карс Клінінг""",37758876,2019-09-17,"4316014;2240;опл.за лікв.несанк.звалищ ручн.та мех.спос.за 08.19р;згД.152в.05.06.19р.д.у.1в.29.08.19 та р.150акт16в.05.09.19р.;ПДВ-28878,00."
Адміністрація Корабельного району,05410607,149555.76,ТОВ КАРС КЛІНІНГ,37758876,2019-09-26,"4116030;2240;Опл.за посл. зприб. та підм. вул.(мех.вакуумне.приб.дор.) у 08-09.19; д.427 28.12.18,р.161 23.09.19, а.12 23.09.19; ПДВ - 24925,96."
Адміністрація Корабельного району,05410607,98938.5,ТОВ КАРС КЛІНІНГ,37758876,2019-09-26,"4116030;2240;опл.пос.з прибир.та підміт.вул.(Механізов.вологе прибирання доріг) у 09.19; д. 427 28.12.18, р. 152 20.09.19, а. 11 20.09.19;ПДВ - 16489,75."
Адміністрація Інгульського району,05410582,112745.16,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-09-23,"4216030;2240;мех. волог. приб. проїдж. част.дор.01.09-16.09.19; рах.155-18.09.19,акт 17-18.09.19,дог.302-05.11.18, Д/У 1-06.02.2019;ПДВ 18790,86."
Адміністрація Інгульського району,05410582,394376.54,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-09-23,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.01.09-15.09.19; рах.160-18.09.19,акт 18-18.09.19,дог.302-05.11.18, Д/У 1-06.02.2019;ПДВ 65729,42."
Адміністрація Інгульського району,05410582,281984.4,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-09-25,"4216014;2240;лiквiд.стих.звал.ручн. та мех. способ. 30.08.19-15.09.19; р.156-19.09.19, акт 26-19.09.19, Д.283 -29.10.18,  Д/У 1-06.02.19 ; ПДВ 46997,40."
Адміністрація Заводського району,05410599,270958.95,"ТОВ ""Карс Клінінг""",37758876,2019-10-08,"4016030;2240;за приб.та підміт.вул.,забезп.механ.вак.приб.доріг.у 08.19р;акт.№20/01.10.19,рах.№148/01.10.19, дог.№021/30.01.19; ПДВ-45159,83."
Адміністрація Центрального району,05410576,854712.45,"ТОВ""Карс Клінінг""",37758876,2019-10-08,"4316030;2240;опл.за мех.приб.доріг у 09.19р.;зг.д.18в.11.02.19р.,та рах.166, акт27в.02.10.19р;ПДВ-142452,08."
Адміністрація Центрального району,05410576,90144.9,"ТОВ""Карс Клінінг""",37758876,2019-10-08,"4316030;2240;опл.за мех. волог.приб.доріг у 09.19р.;зг.д.18в.11.02.19р.,та рах.167, акт28в.02.10.19р;ПДВ-15024,15."
Адміністрація Заводського району,05410599,46200.96,"ТОВ ""Карс Клінінг""",37758876,2019-10-08,"4016030;2240;за приб.та підміт.вул.,забезп.механ.вак.приб.доріг.у 09.19р;акт.№23/01.10.19,рах.№164/01.10.19, дог.№021/30.01.19; ПДВ-7700,16."
Адміністрація Центрального району,05410576,362226,"ТОВ""Карс Клінінг""",37758876,2019-10-08,"4316014;2240;опл.за лікв.несанк.звалищ ручн.та мех.спос.за 09.19р;згД.152в.05.06.19р.д.у.1в.29.08.19 та р.172акт19в.02.10.19р.;ПДВ-62371,00."
Адміністрація Центрального району,05410576,798,"ТОВ""Карс Клінінг""",37758876,2019-10-08,"4316014;2240;опл.за лікв.несанк.звалищ руч.та мех.спос.за 09.19р;згД.15в.11.02.19р.д.у.1в.19.02.19 та р.170акт17в.02.10.19р.;ПДВ-133,00."
Адміністрація Центрального району,05410576,350244,"ТОВ""Карс Клінінг""",37758876,2019-10-07,"4316014;2240;опл.за лікв.несанк.звалищ ручн.та мех.спос.за 09.19р;згД.152в.05.06.19р.д.у.1в.29.08.19 та р.158акт18в.01.10.19р.;ПДВ-58374,00."
Адміністрація Центрального району,05410576,928878,"ТОВ""Карс Клінінг""",37758876,2019-10-07,"4316030;2240;опл.за мех.приб.доріг у 09.19р.;зг.д.18в.11.02.19р.,та рах162, акт26в.01.10.19р;ПДВ-154813,00."
Адміністрація Корабельного району,05410607,56606.64,ТОВ КАРС КЛІНІНГ,37758876,2019-10-07,"4116030;2240;Опл.за посл. зприб. та підм. вул.(мех.вак.та вологе приб.дор.) у09.19;д.427 28.12.18,р.163 01.10.19,а.13 01.10.19;ПДВ-9434,44."
Адміністрація Центрального району,05410576,113423.4,"ТОВ""Карс Клінінг""",37758876,2019-10-07,"4316030;2240;опл.за мех.вологе приб.доріг у 09.19р.;зг.д.18в.11.02.19р.,та рах.159, акт25в.01.10.19р;ПДВ-18903,90."
Адміністрація Інгульського району,05410582,320286.39,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-10-10,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.16.09-30.09.19; рах.168-04.10.19,акт 19-04.10.19,дог.302-05.11.18, Д/У 1-06.02.2019;ПДВ 53381,07."
Адміністрація Інгульського району,05410582,317234.4,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-10-10,"4216014;2240;лiквiд.стих.звал.ручн. та мех. способ. 16.09.19-30.09.19; р.171-04.10.19, акт 27-04.10.19, Д.283 -29.10.18,  Д/У 1-06.02.19 ; ПДВ 52872,40."
Адміністрація Інгульського району,05410582,72997.66,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-10-10,"4216030;2240;мех. волог. приб. проїдж. част.дор.17.09-30.09.19; рах.169-04.10.19,акт 20-04.10.19,дог.302-05.11.18, Д/У 1-06.02.2019;ПДВ 12166,28."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,274.18,"ТОВ ""КАРС КЛІНІНГ""",37758876,2019-10-03,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 10.09.xxxx р. зг. ЄР 131 ,ЗР 131  ;без ПДВ."
Адміністрація Центрального району,05410576,853383.21,"ТОВ""Карс Клінінг""",37758876,2019-10-29,"4316030;2240;опл.за мех.приб.доріг у 10.19р.;зг.д.19в.11.02.19р.,та рах180, акт29в.23.10.19р.;ПДВ-142230.54."
Адміністрація Заводського району,05410599,173667,"ТОВ ""Карс Клінінг""",37758876,2019-10-29,"4016030;2240;за приб.та підміт.вул.,забезп.механ.вак.приб.доріг.у 09.19р;акт.№22/23.10.19,рах.№154/23.10.19, дог.№021/30.01.19; ПДВ-28944,50."
Адміністрація Центрального району,05410576,270468,"ТОВ""Карс Клінінг""",37758876,2019-10-29,"4316014;2240;опл.за лікв.несанк.звалищ ручн.та мех.спос.за 10.19р;згД.152в.05.06.19р.д.у.1в.29.08.19 та р.179акт20в.23.10.19р.;ПДВ-45078,00."
Адміністрація Заводського району,05410599,252558.3,"ТОВ ""Карс Клінінг""",37758876,2019-10-29,"4016030;2240;за приб.та підміт.вул.,забезп.механ.вак.приб.доріг.у 09.19р;акт.№24/23.10.19,рах.№165/23.10.19, дог.№021/30.01.19; ПДВ-42093,05."
Адміністрація Центрального району,05410576,104562,"ТОВ""Карс Клінінг""",37758876,2019-10-29,"4316030;2240;опл.за мех.волог.приб.доріг у 10.19р.;зг.д.19в.11.02.19р.,та рах175, акт30в.23.10.19р.;ПДВ-17427,00."
Адміністрація Корабельного району,05410607,185898.24,ТОВ КАРС КЛІНІНГ,37758876,2019-10-24,"4116030;2240;Опл.за посл. з приб. та підм. вул.(мех.вак.при.дор.) у 10.19;д.427 28.12.19,р.176 21.10.19,а.14 21.10.19;ПДВ-30983,04."
Адміністрація Інгульського району,05410582,228506.4,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-10-28,"4216014;2240;лiквiд.стих.звал.ручн. та мех. способ. 01.10.19-14.10.19; р.178-22.10.19, акт 28-22.10.19, Д.283 -29.10.18,  Д/У 1-06.02.19 ; ПДВ 38084,40."
Адміністрація Інгульського району,05410582,323800.93,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-10-28,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.01.10-15.10.19; рах.177-22.10.19,акт 21-22.10.19,дог.303-05.11.18, Д/У 1-06.02.2019;ПДВ 53966.82."
Адміністрація Заводського району,05410599,134044.56,"ТОВ ""Карс Клінінг""",37758876,2019-11-08,"4016030;2240;за приб.та підміт.вул.,забезп.механ.вак.приб.доріг.у 08.19р;акт.№17/01.11.19,рах.№132/01.11.19, дог.№021/30.01.19; ПДВ-22340,76."
Адміністрація Заводського району,05410599,126453,"ТОВ ""Карс Клінінг""",37758876,2019-11-08,"4016030;2240;за приб.та підміт.вул.,забезп.механ.вак.приб.доріг.у 10.19р;акт.№25/01.11.19,рах.№174/01.11.19, дог.№021/30.01.19; ПДВ-21075,50."
Адміністрація Заводського району,05410599,143966.16,"ТОВ ""Карс Клінінг""",37758876,2019-11-08,"4016030;2240;за приб.та підміт.вул.,забезп.механ.вак.приб.доріг.у 08.19р;акт.№19/01.11.19,рах.№147/01.11.19, дог.№021/30.01.19; ПДВ-23994,36."
Адміністрація Заводського району,05410599,131152.32,"ТОВ ""Карс Клінінг""",37758876,2019-11-08,"4016030;2240;за приб.та підміт.вул.,забезп.механ.вак.приб.доріг.у 09.19р;акт.№21/01.11.19,рах.№153/01.11.19, дог.№021/30.01.19; ПДВ-21858,72."
Адміністрація Заводського району,05410599,141669.45,"ТОВ ""Карс Клінінг""",37758876,2019-11-13,"4016030;2240;за приб.та підміт.вул.,забезп.механ.вак.приб.доріг.у 10.19р;акт.№26/05.11.19,рах.№183/05.11.19, дог.№021/30.01.19; ПДВ-23611,58."
Адміністрація Центрального району,05410576,417888,"ТОВ""Карс Клінінг""",37758876,2019-11-13,"4316014;2240;опл.за лікв.несанк.звалищ ручн.та мех.спос.за 10.19р;згД.152в.05.06.19р.д.у.1в.29.08.19 та р.186акт21в.05.11.19р.;ПДВ-69648,00."
Адміністрація Центрального району,05410576,7933.5,"ТОВ""Карс Клінінг""",37758876,2019-11-18,"4316030;2240;опл.за мех.приб.доріг у 10.19р.;зг.д.19в.11.02.19р.,та рах188, акт32в.08.11.19р.;ПДВ-1322,25."
Адміністрація Інгульського району,05410582,317360.22,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-11-18,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.16.10-31.10.19; рах.184-12.11.19, акт 22-12.11.19, дог. 303-05.11.18, Д/У 1-06.02.2019;ПДВ 52893,37."
Адміністрація Інгульського району,05410582,335700,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-11-18,"4216014;2240;лiквiд.стих.звал.ручн. та мех.способ.; р.185-12.11.19, акт 29-12.11.19, Д.283 -29.10.18,  Д/У 1-06.02.19 ; ПДВ 55950,00."
Адміністрація Центрального району,05410576,933551.01,"ТОВ""Карс Клінінг""",37758876,2019-11-14,"4316030;2240;опл.за мех.приб.доріг у 10.19р.;зг.д.19в.11.02.19р.,та рах187, акт31в.05.11.19р.;ПДВ-155591,84."
Адміністрація Корабельного району,05410607,206162.4,ТОВ КАРС КЛІНІНГ,37758876,2019-11-25,"4116030;2240;Опл.за посл. з приб. та підм. вул.(мех.вак.при.доріг) у 10-11.2019;д.427 28.12.2018,р.190 19.11.2019,а.15 19.11.2019;ПДВ-34360,40."
Адміністрація Центрального району,05410576,830663.7,"ТОВ""Карс Клінінг""",37758876,2019-11-27,"4316030;2240;опл.за мех.приб.доріг у 11.19р.;зг.д.19в.11.02.19р.,та рах192, акт33в.20.11.19р.;ПДВ-138443,95."
Адміністрація Інгульського району,05410582,315276,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-11-27,"4216014;2240;лiквiд.стих.звал.ручн. та мех.способ 01.11.-17.11.19.; р.196-18.11.19, акт 30-18.11.19, Д.283 -29.10.18,  Д/У 1-06.02.19 ; ПДВ 52546,00."
Адміністрація Інгульського району,05410582,413467.1,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-11-27,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.01.11-18.11.19; рах.193-21.11.19,акт 23-21.11.19,дог.303-05.11.18, Д/У 1-06.02.2019;ПДВ 68911,18."
Адміністрація Центрального району,05410576,357552,"ТОВ""Карс Клінінг""",37758876,2019-11-27,"4316014;2240;опл.за лікв.несанк.звалищ ручн.та мех.спос.,вив.опал.лист.за 11.19р;згД.152в.05.06.19р.д.у.1в.29.08.19 та р.195акт23в.20.11.19р.;ПДВ-59592,00."
Адміністрація Центрального району,05410576,34224,"ТОВ""Карс Клінінг""",37758876,2019-11-27,"4316014;2240;опл.за лікв.несанк.звалищ мех.спос.(вивез.опалого листя);зг.д.15в.11.02.19р.д.у.1в.19.02.19 та р.194акт22в.20.11.19р.;ПДВ-5704,00."
Адміністрація Заводського району,05410599,117229.8,"ТОВ ""Карс Клінінг""",37758876,2019-11-29,"4016030;2240;за приб.та підміт.вул.,забезп.механ.вак.приб.доріг.у 11.19р;акт.№27/20.11.19,рах.№189/20.11.19, дог.№021/30.01.19, д.у.№1/21.11.19; ПДВ-19538,30."
Адміністрація Інгульського району,05410582,243526.69,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-12-21,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор. 01.12-15.12.19; рах.204-18.12.19, акт 25-18.12.19, дог.303-05.11.18, Д/У 1-06.02.2019;ПДВ 40587,78."
Адміністрація Інгульського району,05410582,249264.6,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-12-21,"4216014;2240;лiквiд.стих.звал.ручн. та мех.способ. 01.12.19-15.12.19; р.207-18.12.19, акт 32-18.12.19, Д.283 -29.10.18,  Д/У 1-06.02.19 ; ПДВ 41544,10."
Адміністрація Центрального району,05410576,66456,"ТОВ""Карс Клінінг""",37758876,2019-12-13,"4316014;2240;опл.за лікв.несанк.звалищ ручн.спос..вив.опал.лист.за 11.19р;згД.152в.05.06.19р.д.у.1в.29.08.19 та р.201акт24в.05.12.19р.;ПДВ-11076,00."
Адміністрація Центрального району,05410576,121164,"ТОВ""Карс Клінінг""",37758876,2019-12-13,"4316014;2240;опл.за лікв.несанк.звалищ мех.спос.за 11.19р;згД.420-03.12.19р.та р.202акт25в.05.12.19р.;ПДВ-20194,00."
Адміністрація Центрального району,05410576,413000.91,"ТОВ""Карс Клінінг""",37758876,2019-12-10,"4316030;2240;опл.за мех.приб.доріг у 11.19р.;зг.д.19в.11.02.19р.,та рах198, акт34в.04.12.19р.;ПДВ-68833,49."
Адміністрація Інгульського району,05410582,347808,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-12-10,"4216014;2240;лiквiд.стих.звал.ручн. та мех.способ. 18.11.19-30.11.19; р.200-04.12.19, акт 31-04.12.19, Д.283 -29.10.18,  Д/У 1-06.02.19 ; ПДВ 57698,00."
Адміністрація Інгульського району,05410582,218734,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-12-10,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.19.11-30.11.19; рах.199-04.12.19,акт 24-04.12.19,дог.303-05.11.18, Д/У 1-06.02.2019;ПДВ 36455,67."
Адміністрація Корабельного району,05410607,129338.54,ТОВ КАРС КЛІНІНГ,37758876,2019-12-23,"4116030;2240;Опл.за посл. зприб. та підм. вул.(мех.вак.при.дор.) у 12.19;д.427 28.12.18,р.191 16.12.19,а.16 16.12.19;ПДВ-21556,42."
Адміністрація Інгульського району,05410582,82687.16,"ТОВ ""КАРС КЛIНIНГ""",37758876,2019-12-27,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.16.12-19.12.19; рах.210-21.12.19,акт 26-21.12.19,дог.303-05.11.18, Д/У 1-06.02.2019;ПДВ 13781,19."
Адміністрація Заводського району,05410599,497961.12,"ТОВ ""Карс Клінінг""",37758876,2019-12-27,"4016030; 2240; за посл.з приб.та підм.вул.Забезп.мех.вукуум.приб.дор у 12.19; зг.акт№01/24.12.19, рах№211/24.12.19, дог.№юр/ТК381/21.12.19; ПДВ-82993,52."
Адміністрація Центрального району,05410576,837072.99,"ТОВ""Карс Клінінг""",37758876,2019-12-27,"4316030;2240;опл.за мех.приб.доріг у 12.19р.;зг.д.19в.11.02.19р.,та рах205, акт35в.19.12.19р.;ПДВ-139512,17."
Адміністрація Центрального району,05410576,78246,"ТОВ""Карс Клінінг""",37758876,2019-12-26,"4316014;2240;опл.за лікв.несанк.звалищ мех.спос.за 12.19р;згД.420-03.12.19р.та р.208акт26в.18.12.19р.;ПДВ-13041,00."
Адміністрація Інгульського району,05410582,125944.92,"ТОВ ""КАРС КЛIНIНГ""",37758876,2020-01-31,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.11.01-19.01.20; рах.2-22.01.20,акт 01-22.01.20, дог.2 - 03.01.20,Д/У 2-10.01.20;ПДВ 20990,82."
Адміністрація Інгульського району,05410582,146553,"ТОВ ""КАРС КЛIНIНГ""",37758876,2020-01-31,"4216014;2240;лiквiд.стих.звал.ручн. та мех. способ. 03.01.20-19.01.20; рах.4-22.01.20, акт 01-22.01.20, дог. 3 -03.01.20 , Д/У 2-10.01.20 ; ПДВ 24425,50."
Адміністрація Інгульського району,05410582,69299.46,"ТОВ ""КАРС КЛIНIНГ""",37758876,2020-01-31,"4216030;2240;мех. вакуумн. приб. проїдж. част. дор.20.01-25.01.20; рах.7-27.01.20,акт 02-27.01.20, дог.2 - 03.01.20, Д/У 2-10.01.20;ПДВ 11549,91."
Адміністрація Центрального району,05410576,167940,"ТОВ""Карс Клінінг""",37758876,2020-01-31,"4316014;2240;опл.за лікв.несанк.звалищ мех.та ручн.спос.за 01.2020р;згД.15в.11.02.19р.д.у.3в.20.01.2020 та рах.5акт01в.22.01.2020р.;ПДВ-27990,00."
Адміністрація Центрального району,05410576,349362.75,"ТОВ""Карс Клінінг""",37758876,2020-01-31,"4316030;2240;опл.за мех.приб.доріг у 01.2020р.;зг.д.17в.11.02.2019р.д.у.2в.20.01.2020,та рах.3, акт01в.22.01.2020р;ПДВ-58227,13."
Адміністрація Інгульського району,05410582,37989.36,"ТОВ ""КАРС КЛIНIНГ""",37758876,2020-01-31,"4216030;2240;мех. вакуумн. приб. проїдж. част. дор.22.01.20; рах. 9-27.01.20,акт 04-27.01.20, дог.2 - 03.01.20, Д/У 2-10.01.20;ПДВ 6331,56."
Адміністрація Інгульського району,05410582,3203.85,"ТОВ ""КАРС КЛIНIНГ""",37758876,2020-01-31,"4216030;2240;мех. вакуумн. приб. проїдж. част. дор.21.01-25.01.20; рах. 8-27.01.20,акт 03-27.01.20, дог.2 - 03.01.20, Д/У 2-10.01.20;ПДВ 533,98."
Адміністрація Інгульського району,05410582,323112,"ТОВ ""КАРС КЛIНIНГ""",37758876,2020-02-13,"4216014;2240;лiквiд.стих.звал.ручн. та мех. способ. 20.01.20-31.01.20; р.13-07.02.20, акт 02-07.02.20, дог. 3 -03.01.20 , Д/У 2-10.01.20 ; ПДВ 53852,00."
Адміністрація Корабельного району,05410607,74267.28,ТОВ КАРС КЛІНІНГ,37758876,2020-02-10,"4116030;2240;Опл.за посл. з приб. та підм. вул.(мех.вак.при.дор.) у 01.20;д.2 26.12.19,д.у.2 20.01.20,р.1 20.01.20,а.01 20.01.20;ПДВ-12377,88."
Адміністрація Інгульського району,05410582,33885.27,"ТОВ ""КАРС КЛIНIНГ""",37758876,2020-02-19,"4216030;2240;Механiзоване очищення дорiг вiд снiгу 06.02-07.02.20; рах. 17-13.02.20, акт 1-13.02.20, дог.345 вiд 21.11.2019;ПДВ 5647,55."
Адміністрація Інгульського району,05410582,53909.46,"ТОВ ""КАРС КЛIНIНГ""",37758876,2020-02-11,"4216030;2240;мех. вакуумн. приб. проїдж. част. дор.27.01.20; рах.10-05.02.20,акт 05-05.02.20, дог.2 - 03.01.20, Д/У 2-10.01.20;ПДВ 8984,91."
Адміністрація Інгульського району,05410582,3861,"ТОВ ""КАРС КЛIНIНГ""",37758876,2020-02-11,"4216030;2240;очищення територiй вiд бруду 25.01.-31.01.20; рах. 12-05.02.20,акт 06-05.02.20, дог.2 - 03.01.20, Д/У 2-10.01.20;ПДВ 643,50."
Адміністрація Центрального району,05410576,357384.3,"ТОВ""Карс Клінінг""",37758876,2020-02-17,"4316030;2240;опл.за мех.приб.доріг у 01.2020р.;зг.д.17в.11.02.2019р.д.у.2в.20.01.2020,та рах.11, акт02в.04.02.2020.;ПДВ-59564,05."
Адміністрація Корабельного району,05410607,36340.5,ТОВ КАРС КЛІНІНГ,37758876,2020-02-27,"4116030;2240;Опл.за посл. з приб.сніг.(мех.очищ.від снігу дор.) у01.20;д.6 09.01.20,д.у.1 12.02.20,р.16 12.02.20,а.1 12.02.20;ПДВ-6056,75."
Адміністрація Інгульського району,05410582,55290,"ТОВ ""КАРС КЛIНIНГ""",37758876,2020-02-27,"4216014;2240;лiквiд.стих.звал.мех. спос. 01.02.20-16.02.20; р.21-21.02.20, акт 03-21.02.20,дог.3 -03.01.20,Д/У 1-09.01.20;ПДВ 9215,00."
Адміністрація Центрального району,05410576,337752,"ТОВ""Карс Клінінг""",37758876,2020-02-24,"4316014;2240;опл.за лікв.несанк.звалищ мех.та ручн.спос.за 01.2020р;згД.3в.13.01.2020.д.у.1в.07.02.2020 та рах.14,акт02в.10.02.2020р.;ПДВ-56292,00."
Адміністрація Центрального району,05410576,110895,"ТОВ""Карс Клінінг""",37758876,2020-02-24,"4316014;2240;опл.за лікв.несанк.звалищ мех.та ручн.спос.за 01.2020р;згД.3в.13.01.2020.д.у.1в.07.02.2020 та рах.6,акт01в.10.02.2020р.;ПДВ-18482,50."
Адміністрація Центрального району,05410576,37512.72,"ТОВ""Карс Клінінг""",37758876,2020-02-27,"4316030;2240;опл.за посл.з приб.снігу(посип.дор.протиожелед.матер.)за 02.2020р;згД.478в.19.12.19р.д.у.2в.12.02.2020,та р.18 акт1в.14.02.2020р.;ПДВ-6252,12."
Адміністрація Центрального району,05410576,250350,"ТОВ""Карс Клінінг""",37758876,2020-02-28,"4316014;2240;опл.за лікв.несанк.звалищ мех.та ручн.спос.за 02.2020р;зг.Д.3в.13.01.2020.д.у.1в.07.02.2020 та рах.20,акт03в.24.02.2020р.;ПДВ-41725,00."
Адміністрація Центрального району,05410576,408317.98,"ТОВ""Карс Клінінг""",37758876,2020-02-28,"4316030;2240;опл.за мех.приб.доріг у 02.2020р.;зг.д.8в.04.02.2020р.д.у.1в.07.02.2020,та рах.24, акт01в.21.02.2020р;ПДВ-68053,00."
Адміністрація Інгульського району,05410582,151074,"ТОВ ""КАРС КЛIНIНГ""",37758876,2020-02-27,"4216014;2240;лiквiд.стих.звал.ручн. та мех. спос.,вид.опал. лист. 01.02.20-16.02.20; р.22-21.02.20,акт 04-21.02.20,дог.3 -03.01.20,Д/У 1-09.01.20;ПДВ 25179,00."
Адміністрація Інгульського району,05410582,136273.32,"ТОВ ""КАРС КЛIНIНГ""",37758876,2020-02-27,"4216030;2240;мех. вакуумн. приб. проїдж. част. дор.12.02-19.02.20; рах. 23-21.02.20,акт 06-21.02.20, дог.2 - 03.01.20, Д/У 1-09.01.20;ПДВ 22172,22."
Адміністрація Корабельного району,05410607,104068.8,ТОВ КАРС КЛІНІНГ,37758876,2020-03-05,"4116030;2240;Опл.за посл. з приб. та підм. вул.(мех.вак.при.дор.) у 01-02.20;д.2 26.12.19,д.у.2 20.01.20,р.25 02.03.20,а.02 28.02.20;ПДВ-17344,80."
Адміністрація Інгульського району,05410582,22042.8,"ТОВ ""КАРС КЛIНIНГ""",37758876,2020-03-17,"4216030;2240;мех. вакуумн. приб. проїдж. част. дор.15.02-03.03.20; рах. 29-10.03.20,акт 08-10.03.20, дог.2 - 03.01.20, Д/У 1-09.01.20;ПДВ 3673,80."
Адміністрація Інгульського району,05410582,8260.2,"ТОВ ""КАРС КЛIНIНГ""",37758876,2020-03-24,"4216030;2240;очищення тер.вiд бруду. 04.03-15.03.20; рах. 34-18.03.20,акт 10-18.03.20, дог.2 - 03.01.20, Д/У 1-09.01.20;ПДВ 1376,70."
